273.15294080016065,352.6146504221429,141.90689315103688,252.96794062481985,445.9382119455656,1
447.62800991138624,58.42058178423731,99.65765345978431,20.990937666919088,217.60897104357142,1
10.087486493676312,225.7007783193291,322.81774404545416,135.6360777372275,336.5087254999663,-1
293.38572279525715,7.11085060046851,277.2213144353954,125.92248568827003,204.62610449008517,1
138.18016629451597,345.03464874806315,217.42912742372343,74.21820792985645,270.0477541060816,1
389.0589560782404,149.71358384997077,107.08873138575161,190.92548506560263,467.87374317951736,1
487.87768834883155,334.5537563359709,450.931224811891,422.1041900030555,185.886990871089,1
41.56958948022074,324.97250577438575,276.70958500616774,177.59020534660195,108.65252494411511,-1
200.29255777000554,231.81482559308037,130.96396701678594,142.35535098384346,226.13163165810386,1
429.5696260381979,291.0577167562498,138.16137052826596,135.37864084491866,224.58414813858312,1
98.7322240255187,96.69624907675194,254.58770520780814,39.05083123430636,239.2106938375512,1
177.89898725585584,352.3817440169139,372.1068426665123,344.00192553716096,343.03610894623165,-1
183.6680626952088,332.4080763913101,166.62357529819303,284.2609042837819,159.53261482276162,-1
219.79824987808368,26.07211006911933,117.55108820309076,485.65931611765166,111.44502319931236,-1
344.19614302840176,323.4908133979385,360.5892654159285,234.91974837038782,296.31520617394074,1
28.819559086077305,31.643879600227876,95.48289328002456,71.68980348931323,45.55269401362956,1
60.293401627471354,274.405254562865,89.84648658655851,475.8111277307602,339.21394829775045,-1
268.21493504668445,352.1262034079883,128.26276883101926,462.99647054813255,418.7924941889852,-1
361.7913467061588,237.52117782313206,420.2621088677066,371.0999233293014,328.46458273180434,1
456.55750983799857,315.0011097127253,179.79999535056774,274.186509440975,94.17219123356912,1
91.99650967876958,361.46316008607454,391.3930352327212,485.90967366030173,424.74056560595835,-1
269.5151349308905,40.34438910914773,241.88098853113698,463.60785551887346,392.74719074925554,1
239.97258415731451,224.9160775478476,105.08281304672356,84.49275730492091,32.17995295577558,1
445.6585597314817,318.2891915340247,67.38282032301728,204.1340944566847,19.80000682092618,1
100.73354150879364,364.00760268516433,323.8169990730077,236.88404017537374,133.76415527529784,-1
324.3726781584233,478.0070032152771,214.93788086847238,30.416915069273458,24.154401350598615,1
36.8498644927665,479.65212956287667,268.0842222741794,417.9185284982098,80.86693983975302,-1
126.47426172810216,344.4486434957856,447.2630157117017,167.04768465238055,27.659964985093048,-1
431.3804330523751,141.8905851438854,369.2466152317791,74.80699562425447,345.9565347461423,1
419.9169076107298,362.21179976708817,176.34930005606316,361.9783245025499,65.43089771214247,-1
153.47865319277713,206.889292124887,437.99207966688016,72.63880532842722,439.46301907590436,1
